"month","day","year","hour","minute","second","mw1","mw","drum_tsat","sec_sh_t","rh_out_t","pri_sh_t","hp_chest_in_temp","rh_bowl_in_t","fwd_temp_econ","hp_chest_delta_temp","ip_case_delta_temp","hp_stress_ratio","ip_stress_ratio","sh_dsup_flow","turb_throttle","mn_stm_cv","pulv_in_s","mw2"
3,7,2017,13,15,0,1.7,1.7,206.3,144.3,122.3,56.8,67.6,110.2,56.1,-0.3,0.3,0,0,0,2.6,50.8,0,1.7
3,7,2017,13,20,0,1.7,1.7,206.3,144.3,122.5,56.6,67.6,110.4,56.1,-0.3,0.9,0,0,0,2.6,50.8,0,1.7
3,7,2017,13,25,0,1.8,1.8,206.3,144.4,122.2,56.8,67.6,110.1,56.4,-0.3,0.2,0,0,0,2.6,50.4,0,1.8
3,7,2017,13,30,0,1.7,1.7,204,144.3,122.2,56.6,67.8,110,55.8,-0.1,0.4,0,0,0,1.6,50.4,0,1.7
3,7,2017,13,35,0,1.8,1.8,204,144.3,122.1,56.9,67.9,110,56,0,0.2,0,0,0,2.3,50.1,0,1.8
3,7,2017,13,40,0,1.7,1.7,206.3,144.3,121.9,56.8,67.8,110,55.9,-0.1,0.1,0,0,0,2.6,50.4,0,1.7
3,7,2017,13,45,0,1.8,1.8,206.3,144.3,122,56.5,67.5,109.9,55.9,-0.5,0.3,0,0,0,2.6,49.7,0,1.8
3,7,2017,13,50,0,1.7,1.7,203.9,144.4,122.1,56.8,67.8,109.9,55.8,-0.3,0.3,0,0,0,2.6,49.5,0,1.7
3,7,2017,13,55,0,1.8,1.8,206.2,144.3,122,56.6,68.1,109.8,55.9,0.5,0.1,0,0,0,2.6,49.9,0,1.8
3,7,2017,14,0,0,1.7,1.7,206.2,144.1,121.9,56.7,67.8,109.7,55.8,0.2,-0.1,0,0,0,2.6,49.9,0,1.7
3,7,2017,14,5,0,1.7,1.7,206.2,143.9,122.1,56.9,67.8,109.7,56.1,0.2,0.3,0,0,0,2.6,49.9,0,1.7
3,7,2017,14,10,0,1.7,1.7,206.2,143.9,121.9,56.8,67.6,109.7,55.9,-0.5,0.3,0,0,0,2.6,49.7,0,1.7
3,7,2017,14,15,0,1.8,1.8,206.2,143.9,122,56.8,68.1,109.6,55.8,0,0.1,0,0,0,2.6,49.7,0,1.8
3,7,2017,14,20,0,1.7,1.7,203.9,143.9,121.8,56.6,68,109.6,56.1,0.4,0.1,0,0,0,2.6,50.1,0,1.7
3,7,2017,14,25,0,1.8,1.8,204,144.1,121.9,56.8,67.6,109.5,56.4,0,0.4,0,0,0,2.6,50.2,0,1.8
3,7,2017,14,30,0,1.8,1.8,206.2,143.9,121.7,56.6,67.8,109.8,56.2,-0.1,0.6,0,0,0,2.6,50.1,0,1.8
3,7,2017,14,35,0,1.7,1.7,203.9,143.8,121.6,56.6,68,109.8,56,0,0.6,0,0,0,2.3,49.2,0,1.7
3,7,2017,14,40,0,1.8,1.8,206.2,144,121.3,56.8,67.8,109.5,56.1,-0.1,0.3,0,0,0,2.3,49.3,0,1.8
3,7,2017,14,45,0,1.8,1.8,206.2,143.4,121.6,56.8,67.9,109.5,55.9,0,-0.1,0,0,0,1.8,49.8,0,1.8
3,7,2017,14,50,0,1.7,1.7,206.2,143.6,121.5,56.7,67.3,109.3,55.9,-0.5,0.3,0,0,0,1.8,49.8,0,1.7
3,7,2017,14,55,0,1.7,1.7,203.9,143.7,121.6,56.9,67.6,109.5,55.8,-0.2,0.5,0,0,0,1.8,49.9,0,1.7
3,7,2017,15,0,0,1.8,1.8,206.2,143.6,121.6,56.7,67.8,109.5,56.1,-0.2,0.5,0,0,0,2.6,49.5,0,1.8
3,7,2017,15,5,0,1.8,1.8,206.2,143.2,121.6,56.4,67.8,109.5,56.2,-0.2,0.5,0,0,0,2.6,49.3,0,1.8
3,7,2017,15,10,0,1.8,1.8,203.9,143.6,121.6,56.4,68.1,109.6,56.1,0.2,0.6,0,0,0,2.3,49.7,0,1.8
3,7,2017,15,15,0,1.8,1.8,206.2,143.1,121.4,56.6,67.4,109.5,55.8,-0.5,0.5,0,0,0,1.8,49.5,0,1.8
3,7,2017,15,20,0,1.7,1.7,203.9,143.1,121.3,56.7,68.1,109.3,55.9,0.5,0.4,0,0,0,2.6,49.5,0,1.7
3,7,2017,15,25,0,1.8,1.8,206.2,142.9,121.4,56.7,68,109.3,55.8,0.4,0.4,0,0,0,2.6,49.2,0,1.8
3,7,2017,15,30,0,1.8,1.8,206.2,143.6,120.9,56.4,68.1,109.2,56.1,0.5,0,0,0,0,2.6,49.3,0,1.8
3,7,2017,15,35,0,1.8,1.8,206.1,143.2,121,56.6,68.1,109.2,56.1,0,0.1,0,0,0,1.8,49.3,0,1.8
3,7,2017,15,40,0,1.8,1.8,206.2,143.1,120.6,56.6,67.8,109.2,55.9,-0.1,0.2,0,0,0,2.3,49,0,1.8
3,7,2017,15,45,0,1.8,1.8,206.2,142.9,120.7,56.6,67.6,109.2,55.9,-0.3,0.2,0,0,0,2.6,49.5,0,1.8
3,7,2017,15,50,0,1.8,1.8,206.1,142.9,120.6,56.7,67.4,109.2,55.8,-0.5,0.2,0,0,0,1.8,49.7,0,1.8
3,7,2017,15,55,0,1.8,1.8,203.8,143.1,120.7,56.6,67.4,109.1,55.9,-0.5,0.2,0,0,0,2.6,49.5,0,1.8
3,7,2017,16,0,0,1.8,1.8,203.9,142.7,120.9,56.6,67.6,109,55.9,0,0.5,0,0,0,2.6,49.2,0,1.8
3,7,2017,16,5,0,1.8,1.8,206.1,143.1,120.7,56.6,67.8,109,55.9,0.2,0,0,0,0,2.6,49.2,0,1.8
3,7,2017,16,10,0,1.7,1.7,206.1,143,120.7,56.7,67.8,108.9,55.6,-0.3,0,0,0,0,2.6,49,0,1.7
3,7,2017,16,15,0,1.8,1.8,206.1,142.7,120.9,56.6,67.4,109,55.8,-0.1,0,0,0,0,2.6,49.2,0,1.8
3,7,2017,16,20,0,1.8,1.8,206.1,142.8,120.5,56.4,68,108.9,55.8,0.4,0,0,0,0,2.6,49,0,1.8
3,7,2017,16,25,0,1.7,1.7,206.1,142.9,120.4,56.6,68.1,109,56.1,0.5,0,0,0,0,2.3,49.2,0,1.7
3,7,2017,16,30,0,1.8,1.8,206.1,142.7,120.7,56.5,67.9,108.9,56.2,0.5,0.2,0,0,0,2.6,49.2,0,1.8
3,7,2017,16,35,0,1.7,1.7,203.9,142.5,120.5,56.6,67.8,108.8,56.3,0.2,0,0,0,0,2.6,49,0,1.7
3,7,2017,16,40,0,1.8,1.8,206.1,142.7,120.4,56.4,67.8,108.8,56.1,0.2,0,0,0,0,2.6,49,0,1.8
3,7,2017,16,45,0,1.7,1.7,206.1,142.5,120.7,56.4,67.8,108.9,55.9,0.2,0.3,0,0,0,2.3,49.5,0,1.7
3,7,2017,16,50,0,1.7,1.7,206.1,142.1,120.8,56.6,67.8,108.9,55.9,0.2,0.3,0,0,0,1.8,49,0,1.7
3,7,2017,16,55,0,1.8,1.8,206.1,142.5,120.3,56.4,67.8,108.5,56,0.2,-0.1,0,0,0,2.6,48.8,0,1.8
3,7,2017,17,0,0,1.7,1.7,206.1,142.5,120.3,56.7,67.9,108.9,56.1,0,0.3,0,0,0,2.6,48.6,0,1.7
3,7,2017,17,5,0,1.7,1.7,203.8,142.5,120.4,56.4,68,108.5,55.9,0,-0.1,0,0,0,2.3,49,0,1.7
3,7,2017,17,10,0,1.8,1.8,206.1,142.5,120.3,56.6,68,108.8,56.1,0.2,0.4,0,0,0,2.6,48.8,0,1.8
3,7,2017,17,15,0,1.8,1.8,206.1,142.7,120.3,56.6,68,108.8,56.1,0.2,0.4,0,0,0,2.6,49,0,1.8
3,7,2017,17,20,0,1.7,1.7,206.1,142.3,120.3,56.5,67.8,108.6,56.1,0,0.2,0,0,0,2.6,49.3,0,1.7
3,7,2017,17,25,0,1.7,1.7,206.1,142.3,119.9,56.6,67.6,108.6,55.8,-0.2,0.4,0,0,0,2.6,48.1,0,1.7
3,7,2017,17,30,0,1.6,1.6,206.1,142.5,120.2,56.4,67.8,108.5,56.2,0,-0.1,0,0,0,2.3,48.8,0,1.6
3,7,2017,17,35,0,1.7,1.7,206.1,142.2,120.2,56.4,67.6,108.5,56.2,-0.2,-0.1,0,0,0,2.6,48.4,0,1.7
3,7,2017,17,40,0,1.7,1.7,203.9,141.8,120.3,56.7,67.6,108.9,56.2,-0.2,0.7,0,0,0,2.6,48.4,0,1.7
3,7,2017,17,45,0,1.7,1.7,203.8,142.3,120,56.6,67.4,108.5,56.1,-0.4,0,0,0,0,2.3,48.2,0,1.7
3,7,2017,17,50,0,1.5,1.5,206.1,142.1,119.7,56.5,67.9,108.3,56.3,0.1,-0.2,0,0,0,2.6,48.5,0,1.5
3,7,2017,17,55,0,1.8,1.8,203.8,142.3,120,56.4,67.8,108.6,55.9,0,0.2,0,0,0,2.3,48.6,0,1.8
3,7,2017,18,0,0,1.7,1.7,206.1,142.1,120,56.6,68.1,108.6,56.2,0.3,0.3,0,0,0,2.3,48.2,0,1.7
3,7,2017,18,5,0,1.6,1.6,203.8,142.3,119.7,56.6,67.8,108,56.1,0,-0.3,0,0,0,2.6,48.6,0,1.6
3,7,2017,18,10,0,1.6,1.6,206.1,142.1,119.7,56.6,68.1,108.4,56.2,0.3,0.2,0,0,0,2.6,48.4,0,1.6
3,7,2017,18,15,0,1.7,1.7,203.8,142,119.8,56.4,67.6,108.4,55.9,-0.2,0.3,0,0,0,2.6,48.2,0,1.7
3,7,2017,18,20,0,1.7,1.7,206.1,142.1,119.9,56.5,67.6,108.4,55.9,-0.2,0.3,0,0,0,2.6,48.2,0,1.7
3,7,2017,18,25,0,1.5,1.5,206.1,141.9,120.1,56.4,67.4,108.4,56.1,-0.4,0.3,0,0,0,2.3,48.2,0,1.5
3,7,2017,18,30,0,1.7,1.7,206.1,141.8,119.8,56.6,68.1,108.3,56.2,0.3,0.3,0,0,0,2.6,48.4,0,1.7
3,7,2017,18,35,0,1.7,1.7,206.1,141.6,119.9,56.5,67.8,108.3,55.9,0,0.3,0,0,0,1.8,47.9,0,1.7
3,7,2017,18,40,0,1.7,1.7,206.1,141.6,119.8,56.5,68,108.3,55.8,-0.1,0.3,0,0,0,2.6,47.9,0,1.7
3,7,2017,18,45,0,1.6,1.6,206.1,141.9,119.8,56.6,67.6,108.3,56.2,-0.1,0.4,0,0,0,2.6,48.2,0,1.6
3,7,2017,18,50,0,1.7,1.7,206.1,141.8,119.3,56.7,67.6,108.2,56.1,0,0.3,0,0,0,2.6,48.2,0,1.7
3,7,2017,18,55,0,1.7,1.7,206.1,141.6,119.3,56.4,67.6,108.1,56.2,0.1,0.3,0,0,0,2.6,48.4,0,1.7
3,7,2017,19,0,0,1.7,1.7,206.2,141.6,119.6,56.5,67.6,108.1,56.1,-0.3,0.3,0,0,0,2.3,48.1,0,1.7
3,7,2017,19,5,0,1.5,1.5,206.2,141.6,119.3,56.8,67.8,108.2,56.2,-0.2,0.6,0,0,0,2.6,47.6,0,1.5
3,7,2017,19,10,0,1.7,1.7,206.2,141.8,119.8,56.6,67.8,108.2,56.2,-0.2,0.8,0,0,0,2.6,47.9,0,1.7
3,7,2017,19,15,0,1.5,1.5,206.2,141.6,119.3,56.4,67.4,108,55.9,-0.5,0.8,0,0,0,2.6,48.1,0,1.5
3,7,2017,19,20,0,1.7,1.7,206.2,141.6,119.2,56.6,67.6,108,56.1,-0.3,0.3,0,0,0,2.6,47.2,0,1.7
3,7,2017,19,25,0,1.6,1.6,206.1,141.1,119.4,56.5,67.6,107.9,55.7,-0.4,-0.2,0,0,0,2.6,47.9,0,1.6
3,7,2017,19,30,0,1.6,1.6,206.1,141.6,119.2,56.5,67.8,107.9,55.9,-0.1,0.5,0,0,0,2.6,47.7,0,1.6
3,7,2017,19,35,0,1.7,1.7,206.1,141.5,119.2,56.5,67.8,107.8,56.2,-0.2,0.2,0,0,0,2.6,47.7,0,1.7
3,7,2017,19,40,0,1.5,1.5,206.1,141.2,118.8,56.4,68,108,56.2,0,0.6,0,0,0,2.6,47.4,0,1.5
3,7,2017,19,45,0,1.5,1.5,203.9,141.2,119,56.6,68.1,108,56.1,0.1,0.6,0,0,0,2.6,47.6,0,1.5
3,7,2017,19,50,0,1.6,1.6,206.1,141.2,118.8,56.6,68.3,108,56.1,0.3,0.6,0,0,0,2.6,47.4,0,1.6
3,7,2017,19,55,0,1.5,1.5,203.9,140.4,119.3,56.3,67.8,108,56,-0.2,0.6,0,0,0,2.6,47.2,0,1.5
3,7,2017,20,0,0,1.6,1.6,206.2,141.1,118.9,56.3,67.8,108,56.1,0.2,0.6,0,0,0,2.6,47.2,0,1.6
3,7,2017,20,5,0,1.5,1.5,206.2,141.2,119,56.4,68.1,107.9,56.1,0,0.6,0,0,0,2.6,47.4,0,1.5
3,7,2017,20,10,0,1.7,1.7,206.2,141.2,118.9,56.3,67.9,107.8,56.1,-0.2,0.6,0,0,0,1.8,47.2,0,1.7
3,7,2017,20,15,0,1.8,1.8,206.2,141.1,119,56.7,67.8,107.9,56.3,-0.2,0.7,0,0,0,2.6,47.2,0,1.8
3,7,2017,20,20,0,1.5,1.5,203.9,141,119,56.6,68.1,107.7,56.4,0.2,0.6,0,0,0,2.6,47,0,1.5
3,7,2017,20,25,0,1.6,1.6,206.2,140.9,118.9,56.6,67.8,107.6,55.9,-0.1,0.5,0,0,0,2.6,47,0,1.6
3,7,2017,20,30,0,1.8,1.8,203.9,140.9,118.5,56.7,67.8,107.7,56.1,0,0.6,0,0,0,1.8,46.6,0,1.8
3,7,2017,20,35,0,1.7,1.7,206.1,140.9,118.8,56.6,67.8,107.7,56,0,0.6,0,0,0,2.6,46.6,0,1.7
3,7,2017,20,40,0,1.6,1.6,206.2,140.9,118.5,56.6,67.8,107.5,56.2,0,0.5,0,0,0,2.6,46.8,0,1.6
3,7,2017,20,45,0,1.7,1.7,206.2,140.6,118.9,56.4,67.6,107.5,56.5,-0.2,0.4,0,0,0,2.6,46.8,0,1.7
3,7,2017,20,50,0,1.7,1.7,206.1,140.5,118.5,56.3,67.7,107.5,55.9,-0.1,0.5,0,0,0,2.6,46.8,0,1.7
3,7,2017,20,55,0,1.6,1.6,206.1,140.7,118.5,56.1,67.8,107.4,55.9,-0.1,0.5,0,0,0,2.6,47.1,0,1.6
3,7,2017,21,0,0,1.6,1.6,206.2,140.4,118.5,56.4,67.8,107.4,56.5,-0.2,0.2,0,0,0,2.6,46.8,0,1.6
3,7,2017,21,5,0,1.5,1.5,206.2,140.3,118.9,56.5,68,107.4,56.1,0,0.4,0,0,0,2.6,47,0,1.5
3,7,2017,21,10,0,1.6,1.6,203.9,140.5,118.6,56.5,68.2,107.4,56.1,0.2,0.4,0,0,0,2.6,47.1,0,1.6
3,7,2017,21,15,0,1.6,1.6,206.2,140.5,118.4,56.3,67.8,107.4,56.2,-0.1,0.3,0,0,0,2.6,47,0,1.6
3,7,2017,21,20,0,1.5,1.5,206.1,140.4,118.4,56.1,68,107.3,56.1,0.2,0.4,0,0,0,2.3,46.6,0,1.5
3,7,2017,21,25,0,1.7,1.7,203.9,140.4,118.7,56.3,67.8,107.3,56.1,0,0.4,0,0,0,2.6,46.4,0,1.7
3,7,2017,21,30,0,1.7,1.7,203.9,140.5,118.4,56.4,67.8,107.2,56.3,-0.3,0.5,0,0,0,2.6,46.6,0,1.7
3,7,2017,21,35,0,1.5,1.5,206.2,140.4,118.5,56.5,68.3,107.2,56.2,0.7,0.4,0,0,0,2.3,47,0,1.5
3,7,2017,21,40,0,1.6,1.6,206.2,140.5,118.2,56.4,68.2,107.2,56,0,0.4,0,0,0,3.5,47,0,1.6
3,7,2017,21,45,0,1.6,1.6,203.9,140.3,118.3,56.5,67.8,107.2,56.1,-0.3,0.6,0,0,0,2.6,46.6,0,1.6
3,7,2017,21,50,0,1.5,1.5,206.2,139.8,118.2,56.3,67.9,107.1,56.2,-0.2,0.5,0,0,0,1.8,46.6,0,1.5
3,7,2017,21,55,0,1.7,1.7,206.2,139.9,118.5,56.6,67.8,107,56.3,-0.2,0.5,0,0,0,2.6,46.3,0,1.7
3,7,2017,22,0,0,1.7,1.7,203.9,140.3,118.4,56.5,68.1,107,55.9,0.2,0.4,0,0,0,2.9,46.8,0,1.7
3,7,2017,22,5,0,1.6,1.6,206.2,139.8,118.3,56.3,67.8,107,56.3,-0.3,0.4,0,0,0,2.6,46.1,0,1.6
3,7,2017,22,10,0,1.6,1.6,206.2,139.9,118.2,56.5,67.6,106.9,56.2,-0.5,0.4,0,0,0,2.6,46.3,0,1.6
3,7,2017,22,15,0,1.6,1.6,203.9,139.8,117.9,56.5,67.8,106.9,56.2,-0.3,0.3,0,0,0,1.8,46.1,0,1.6
3,7,2017,22,20,0,1.6,1.6,206.2,140.3,118.2,56.4,67.8,106.9,56.1,-0.3,0.3,0,0,0,2.6,46.4,0,1.6
3,7,2017,22,25,0,1.5,1.5,203.9,139.5,118.4,56.5,67.6,106.8,56.1,0,0.5,0,0,0,2.6,46.3,0,1.5
3,7,2017,22,30,0,1.5,1.5,206.2,139.9,117.8,56.7,68,106.8,56.2,0.4,0.2,0,0,0,2.3,46.3,0,1.5
3,7,2017,22,35,0,1.5,1.5,203.9,139.9,118.1,56.5,68,106.8,56.5,-0.2,0.2,0,0,0,2.6,46.1,0,1.5
3,7,2017,22,40,0,1.7,1.7,206.2,139.9,117.9,56.6,68.1,106.8,56.1,0,0.5,0,0,0,1.8,46.3,0,1.7
3,7,2017,22,45,0,1.6,1.6,206.2,139.6,117.8,56.5,67.8,106.7,56.5,-0.3,0.4,0,0,0,2.6,46.3,0,1.6
3,7,2017,22,50,0,1.6,1.6,206.2,139.6,117.9,56.3,67.8,106.7,56.1,0.2,0.1,0,0,0,2.3,46.6,0,1.6
3,7,2017,22,55,0,1.5,1.5,206.2,139.8,117.9,56.6,67.6,106.7,55.9,-0.5,0.4,0,0,0,2.6,46.3,0,1.5
3,7,2017,23,0,0,1.5,1.5,206.2,139.3,117.9,56.5,67.9,106.6,56.1,-0.2,0.4,0,0,0,1.8,45.9,0,1.5
3,7,2017,23,5,0,1.8,1.8,206.2,139.6,117.7,56.1,67.8,106.7,56.4,-0.3,0.5,0,0,0,2.6,46.1,0,1.8
3,7,2017,23,10,0,1.7,1.7,203.9,139.6,117.7,56.2,68,106.7,56.3,0,0.5,0,0,0,2.6,46.3,0,1.7
3,7,2017,23,15,0,1.7,1.7,204,139.8,117.8,56.1,67.8,106.4,56.1,-0.2,0.2,0,0,0,2.6,46.5,0,1.7
3,7,2017,23,20,0,1.9,1.9,203.9,139.3,117.5,56.4,68,106.7,55.9,0,0.5,0,0,0,2.6,46.3,0,1.9
3,7,2017,23,25,0,1.7,1.7,203.9,139.8,117.4,56.5,67.8,106.7,56.4,-0.2,0.5,0,0,0,2.3,46.3,0,1.7
3,7,2017,23,30,0,1.6,1.6,203.9,139.5,117.7,56.3,67.4,106.4,56.1,0,0.4,0,0,0,1.8,46.6,0,1.6
3,7,2017,23,35,0,1.7,1.7,206.2,139.6,117.6,56.3,67.6,106.7,56.3,-0.3,0.6,0,0,0,2.6,45.7,0,1.7
3,7,2017,23,40,0,1.8,1.8,204,139.1,117.8,56.3,67.8,106.4,56.6,-0.2,-0.1,0,0,0,2.6,45.9,0,1.8
3,7,2017,23,45,0,1.7,1.7,206.2,139.1,117.6,56.8,67.8,106.4,56.3,-0.2,0.3,0,0,0,2.3,45.9,0,1.7
3,7,2017,23,50,0,1.8,1.8,206.2,139.3,117.4,56.6,68,106.4,56.3,0,0.3,0,0,0,2.6,45.9,0,1.8
3,7,2017,23,55,0,1.8,1.8,206.2,139.4,117.3,56.5,67.5,106.4,56.1,-0.7,0.4,0,0,0,2.6,46.3,0,1.8
3,8,2017,0,0,0,1.8,1.8,206.2,139.1,117.5,56.6,67.8,106.4,56.4,-0.3,0,0,0,0,2.6,45.7,0,1.8
3,8,2017,0,5,0,1.8,1.8,206.2,139.2,117.5,56.4,67.9,106.2,56.1,-0.2,0.2,0,0,0,1.8,45.6,0,1.8
3,8,2017,0,10,0,1.8,1.8,206.2,139.3,117,56.4,67.8,106.7,56.2,0.2,0.6,0,0,0,2.6,45.5,0,1.8
3,8,2017,0,15,0,1.8,1.8,206.2,139.1,117.4,56.5,67.8,106.2,56.3,-0.3,0.2,0,0,0,2.6,45.7,0,1.8
3,8,2017,0,20,0,1.8,1.8,206.2,139.1,117.1,56.5,68,106.2,56.2,-0.1,0,0,0,0,2.6,45.2,0,1.8
3,8,2017,0,25,0,1.8,1.8,206.2,138.7,117.1,56.5,67.8,106.2,56.2,0.2,0.1,0,0,0,1.8,45.4,0,1.8
3,8,2017,0,30,0,1.9,1.9,203.9,138.9,117.1,56.4,68,106.2,56.4,0.4,0,0,0,0,2.6,45.4,0,1.9
3,8,2017,0,35,0,1.7,1.7,206.2,139.1,117,56.5,67.8,106.2,56.3,0.2,0.1,0,0,0,2.6,45.7,0,1.7
3,8,2017,0,40,0,1.7,1.7,203.9,138.9,116.8,56.3,67.8,106.2,56.2,0.2,0,0,0,0,2.6,45.2,0,1.7
3,8,2017,0,45,0,1.8,1.8,204,138.9,117.2,56.4,67.8,106.2,56.3,0.2,0.2,0,0,0,2.1,45.6,0,1.8
3,8,2017,0,50,0,1.8,1.8,203.9,139.3,116.9,56.4,67.8,106.2,56.3,-0.2,0,0,0,0,2.6,45.5,0,1.8
3,8,2017,0,55,0,1.7,1.7,206.2,138.7,117.2,56.6,67.6,106.2,56.3,-0.4,0,0,0,0,2.6,45.9,0,1.7
3,8,2017,1,0,0,1.8,1.8,204,139.1,116.9,56.4,67.6,106.2,56.3,-0.3,0.1,0,0,0,2.6,45.6,0,1.8
3,8,2017,1,5,0,1.7,1.7,204,138.5,116.9,56.6,67.6,106.2,56.3,-0.4,0.2,0,0,0,2.6,45.7,0,1.7
3,8,2017,1,10,0,1.8,1.8,204,138.7,116.9,56.4,68.1,106.2,56.5,0.2,0.1,0,0,0,2.6,45.9,0,1.8
3,8,2017,1,15,0,1.8,1.8,203.9,138.7,116.9,56.3,68,105.9,56.3,0,0.3,0,0,0,2.3,45.3,0,1.8
3,8,2017,1,20,0,1.8,1.8,206.2,138.7,116.7,56.2,68,105.9,56.2,0,0.3,0,0,0,1.8,45.2,0,1.8
3,8,2017,1,25,0,1.8,1.8,206.2,138.5,116.9,56.5,68.1,106.1,56.2,0.2,0.2,0,0,0,2.6,45,0,1.8
3,8,2017,1,30,0,1.7,1.7,203.9,138.5,116.7,56.4,67.8,106,56.4,-0.2,0,0,0,0,2.6,45.2,0,1.7
3,8,2017,1,35,0,1.8,1.8,203.9,138.3,116.6,56.1,68.1,105.9,56.3,0.2,-0.1,0,0,0,2.6,45.2,0,1.8
3,8,2017,1,40,0,1.9,1.9,206.2,138.3,116.6,56.4,68,105.9,56.3,0,-0.1,0,0,0,2.3,45.5,0,1.9
3,8,2017,1,45,0,1.7,1.7,206.2,138.5,116.6,56.5,67.6,106.2,56,-0.3,0.2,0,0,0,2.6,45.5,0,1.7
3,8,2017,1,50,0,1.8,1.8,206.2,138.5,116.6,56.6,67.6,106.2,55.9,-0.2,0.2,0,0,0,2.6,45.2,0,1.8
3,8,2017,1,55,0,1.7,1.7,206.2,138,116.6,56.2,67.6,106.2,56.3,-0.1,0.2,0,0,0,1.8,45.2,0,1.7
3,8,2017,2,0,0,1.7,1.7,204,138,116.8,56.6,68.1,105.9,56.5,0.2,0.1,0,0,0,2.6,45.5,0,1.7
3,8,2017,2,5,0,1.7,1.7,206.2,138,116.6,56.4,67.8,105.9,56.3,-0.1,0.1,0,0,0,2.6,44.9,0,1.7
3,8,2017,2,10,0,1.9,1.9,206.2,138,116.6,56.6,67.8,106.2,56.2,-0.1,0.5,0,0,0,2.6,45,0,1.9
3,8,2017,2,15,0,1.9,1.9,206.2,137.9,116.5,56.2,67.8,105.6,56.6,-0.1,-0.1,0,0,0,2.6,45.4,0,1.9
3,8,2017,2,20,0,1.7,1.7,206.2,138,116.6,56.5,67.8,105.6,56.5,0.1,-0.1,0,0,0,2.6,45.4,0,1.7
3,8,2017,2,25,0,1.8,1.8,206.2,138.2,116.4,56.7,67.8,105.6,56.1,0.1,0,0,0,0,2.6,45,0,1.8
3,8,2017,2,30,0,1.7,1.7,204,137.7,116.6,56.6,68,105.6,56.6,0.4,0,0,0,0,1.8,45.2,0,1.7
3,8,2017,2,35,0,1.8,1.8,206.2,138.2,116.2,56.6,67.6,105.5,56.2,0.1,0.1,0,0,0,2.6,44.5,0,1.8
3,8,2017,2,40,0,1.8,1.8,206.2,137.7,116.6,56.5,67.8,105.5,56.1,0.2,0.1,0,0,0,2.6,44.9,0,1.8
3,8,2017,2,45,0,1.8,1.8,206.2,137.9,116.3,56.2,67.8,105.5,56.3,0.3,0.1,0,0,0,2.6,44.8,0,1.8
3,8,2017,2,50,0,1.8,1.8,204,138,116.2,56.3,68.2,105.5,56.3,0.3,0.2,0,0,0,2.6,45.1,0,1.8
3,8,2017,2,55,0,1.8,1.8,204,138,116.2,56.7,67.8,105.4,56.5,0.3,0.2,0,0,0,2.6,45.2,0,1.8
3,8,2017,3,0,0,1.8,1.8,206.2,138.3,115.9,56.4,67.6,105.4,56.5,0.1,0.3,0,0,0,2.6,45.2,0,1.8
3,8,2017,3,5,0,1.8,1.8,206.2,137.9,115.8,56.6,67.8,105.5,56.5,0.3,0.2,0,0,0,1.6,45.2,0,1.8
3,8,2017,3,10,0,1.8,1.8,203.9,137.9,116.2,56.6,67.8,105.3,56.9,0.3,0,0,0,0,2.6,45.2,0,1.8
3,8,2017,3,15,0,1.8,1.8,203.9,138.2,116.1,56.2,68,105.4,56.3,0.5,0.4,0,0,0,2.6,44.6,0,1.8
3,8,2017,3,20,0,1.8,1.8,206.2,137.4,115.8,56.4,67.8,105.3,56.3,0.3,0.4,0,0,0,2.6,44.8,0,1.8
3,8,2017,3,25,0,1.7,1.7,206.2,137.2,115.8,56.3,67.6,105.5,56.5,0.1,0.3,0,0,0,2.6,45,0,1.7
3,8,2017,3,30,0,1.7,1.7,206.2,137.1,115.9,56.8,67.8,105.2,56.5,0.3,0.2,0,0,0,2.6,44.8,0,1.7
3,8,2017,3,35,0,1.8,1.8,206.2,137.5,115.7,56.6,67.6,105.1,56.3,0.1,0.2,0,0,0,2.3,44.8,0,1.8
3,8,2017,3,40,0,1.7,1.7,206.2,137.5,115.7,56.2,67.6,105.1,56.3,0.1,0.2,0,0,0,2.6,44.8,0,1.7
3,8,2017,3,45,0,1.7,1.7,204,137.3,116.4,56.3,68,105.1,56.5,0.5,0.2,0,0,0,2.6,44.6,0,1.7
3,8,2017,3,50,0,1.8,1.8,206.2,137.4,116.1,56.4,67.6,105,56.5,0.2,0.2,0,0,0,2.6,44.6,0,1.8
3,8,2017,3,55,0,1.9,1.9,203.9,137.3,115.8,55.9,67.9,105,56.3,0.4,0.2,0,0,0,2.6,44.5,0,1.9
3,8,2017,4,0,0,1.8,1.8,206.2,137.3,116,56.4,67.8,105,56.6,0.3,0.2,0,0,0,1.8,44.8,0,1.8
3,8,2017,4,5,0,1.8,1.8,206.2,136.9,115.5,56,68,105.1,56.5,0,0.3,0,0,0,2.6,44.6,0,1.8
3,8,2017,4,10,0,1.8,1.8,206.2,137.1,115.9,56.1,67.8,105.1,56.5,0.3,-0.1,0,0,0,2.6,44.8,0,1.8
3,8,2017,4,15,0,1.7,1.7,206.2,137.4,115.3,56.3,68,104.8,56.3,0.5,0.2,0,0,0,2.6,44.3,0,1.7
3,8,2017,4,20,0,1.7,1.7,204,137.3,115.5,56.4,67.6,105.2,56.1,0,0.4,0,0,0,2.3,44.6,0,1.7
